Lat,Lon,Elat,Elon,Length,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.452695,9.214599,45.468912,9.202373,2.039735,2020,07,02,19,38,19,30,0,13,35,9,13,16,936,767
45.472819,9.208520,45.452526,9.171129,3.687003,2020,07,02,19,38,19,29,0,24,57,20,25,22,936,767
45.440378,9.179724,45.472918,9.176946,3.624590,2020,07,02,19,38,19,41,0,24,55,15,19,24,936,767
45.471428,9.227198,45.464750,9.160726,5.236265,2020,07,02,19,38,19,39,0,31,80,23,26,24,936,772
45.490371,9.159432,45.477108,9.179207,2.133366,2020,07,02,19,38,19,18,0,11,32,7,10,16,936,772
45.455324,9.225407,45.478089,9.163958,5.419256,2020,07,02,19,38,19,44,0,32,84,23,27,27,936,772
45.448465,9.150754,45.456582,9.205312,4.350150,2020,07,02,19,38,19,42,0,27,67,19,25,31,936,772
45.457304,9.214607,45.457678,9.175551,3.046364,2020,07,02,19,38,19,40,0,18,46,12,16,25,936,774
45.448226,9.204066,45.467763,9.164677,3.762481,2020,07,02,19,38,19,26,0,22,60,14,24,16,936,774
45.457931,9.166399,45.454660,9.195263,2.280417,2020,07,02,19,38,19,30,0,14,37,9,15,14,936,774
45.451241,9.180343,45.479862,9.201535,3.585865,2020,07,02,19,48,25,39,0,21,56,17,21,24,936,774
45.464140,9.183935,45.481164,9.200989,2.313269,2020,07,02,19,48,25,17,0,18,36,11,13,18,936,773
45.453267,9.164383,45.478805,9.206733,4.355401,2020,07,02,19,48,25,40,0,25,66,19,25,27,936,773
45.450592,9.180942,45.464069,9.162142,2.096531,2020,07,02,19,48,25,24,0,13,33,10,16,20,936,773
45.448217,9.168832,45.491010,9.185055,4.923422,2020,07,02,19,48,25,39,0,34,78,22,28,29,936,773
45.471096,9.148198,45.503065,9.168079,3.877766,2020,07,02,19,48,25,37,0,22,65,9,11,14,936,772
45.453230,9.218439,45.481138,9.172866,4.717861,2020,07,02,19,48,25,50,0,26,77,17,19,21,936,772
45.466503,9.220227,45.446965,9.158143,5.307157,2020,07,02,19,48,25,48,0,30,81,19,25,23,936,772
45.437651,9.200502,45.463075,9.161902,4.129984,2020,07,02,19,48,25,42,0,21,63,16,18,20,936,772
45.476433,9.170715,45.480415,9.204140,2.643281,2020,07,02,19,48,25,33,0,17,43,13,15,16,936,775
45.442747,9.211801,45.462809,9.172957,3.762398,2020,07,02,19,58,20,30,0,24,60,17,20,17,936,775
45.452513,9.219892,45.451232,9.171801,3.753820,2020,07,02,19,58,20,42,0,23,56,16,17,18,936,775
45.481003,9.192482,45.459752,9.187006,2.401160,2020,07,02,19,58,20,20,0,20,37,16,3,8,936,775
45.467945,9.169412,45.504492,9.169131,4.063705,2020,07,02,19,58,20,29,0,27,77,0,1,7,936,777
45.500709,9.149942,45.461692,9.195360,5.599805,2020,07,02,19,58,20,39,0,34,89,25,6,4,936,777
45.480389,9.198993,45.437650,9.167075,5.364641,2020,07,02,19,58,20,32,0,32,82,21,27,24,936,777
45.464050,9.179902,45.484622,9.217344,3.708724,2020,07,02,19,58,20,23,0,24,57,19,18,23,936,777
45.476643,9.191419,45.498522,9.199053,2.504442,2020,07,02,19,58,20,28,0,16,37,10,15,19,936,768
45.466629,9.177880,45.484959,9.196986,2.524462,2020,07,02,19,58,20,15,0,18,42,11,15,14,936,768
45.469930,9.165493,45.499323,9.192840,3.902029,2020,07,02,19,58,20,37,0,23,64,16,17,20,936,768
45.499901,9.157843,45.498779,9.188467,2.389931,2020,07,02,20,08,19,30,0,20,46,14,15,16,936,768
45.451841,9.168770,45.444741,9.222731,4.282637,2020,07,02,20,08,19,43,0,24,67,15,20,19,936,768
45.483349,9.200977,45.457664,9.188375,3.020226,2020,07,02,20,08,19,17,0,21,46,16,20,16,936,770
45.489673,9.194526,45.463776,9.179866,3.098030,2020,07,02,20,08,19,29,0,21,47,16,16,22,936,770
45.458374,9.210060,45.503193,9.184626,5.363395,2020,07,02,20,08,19,45,0,28,81,18,19,24,936,770
45.458020,9.172861,45.492220,9.184798,3.914922,2020,07,02,20,08,19,37,0,27,62,17,22,20,936,770
45.470720,9.205293,45.503001,9.227512,3.985352,2020,07,02,20,08,19,25,0,20,61,13,16,27,936,783
45.462781,9.194547,45.495620,9.204082,3.726257,2020,07,02,20,08,19,33,0,24,65,16,17,30,936,783
45.467506,9.179832,45.489483,9.160967,2.852095,2020,07,02,20,08,19,27,0,18,49,8,10,9,936,783
45.467149,9.174151,45.479729,9.152311,2.203709,2020,07,02,20,08,19,26,0,14,35,8,10,17,936,783
45.505455,9.147114,45.462530,9.173904,5.209733,2020,07,02,20,18,20,30,0,29,84,16,26,20,936,793
45.491782,9.149903,45.457328,9.165875,4.028252,2020,07,02,20,18,20,39,0,22,65,14,17,15,936,793
45.466456,9.206455,45.486487,9.173218,3.416984,2020,07,02,20,18,20,39,0,18,55,13,16,20,936,793
45.473755,9.199931,45.494275,9.195027,2.313416,2020,07,02,20,18,20,25,0,17,38,10,16,22,936,793
45.475645,9.187753,45.456140,9.176521,2.338944,2020,07,02,20,18,20,26,0,16,38,12,12,19,936,786
45.457169,9.190912,45.452445,9.151926,3.085798,2020,07,02,20,18,20,31,0,20,49,16,17,22,936,786
45.444883,9.200158,45.484208,9.204472,4.385453,2020,07,02,20,18,20,33,0,23,68,16,17,21,936,786
45.475837,9.199356,45.455000,9.184019,2.607346,2020,07,02,20,18,20,29,0,20,40,13,15,27,936,786
45.452714,9.198521,45.472916,9.202679,2.269536,2020,07,02,20,18,20,29,0,14,35,8,14,14,936,789
45.438767,9.169621,45.439191,9.197017,2.137907,2020,07,02,20,18,20,20,0,13,34,10,17,19,936,789
45.497249,9.152846,45.467256,9.206724,5.363174,2020,07,02,20,28,19,44,0,27,83,17,38,21,936,789
45.471150,9.157812,45.476681,9.199935,3.341408,2020,07,02,20,28,19,27,0,23,56,16,21,22,936,789
45.451576,9.193047,45.471957,9.177964,2.553248,2020,07,02,20,28,19,36,0,20,40,11,2,8,936,793
45.490605,9.230302,45.475128,9.196968,3.116784,2020,07,02,20,28,19,39,0,20,52,0,14,6,936,793
45.461343,9.185190,45.503864,9.179658,4.747520,2020,07,02,20,28,19,23,0,30,71,20,25,13,936,793
45.455244,9.186740,45.481378,9.204030,3.203369,2020,07,02,20,28,19,26,0,17,49,14,18,18,936,793
45.452130,9.165468,45.451779,9.192289,2.092409,2020,07,02,20,28,19,21,0,13,34,8,14,25,936,794
45.477161,9.203210,45.457333,9.215015,2.389133,2020,07,02,20,28,19,29,0,14,38,10,14,18,936,794
45.473733,9.171440,45.470128,9.205145,2.658461,2020,07,02,20,28,19,28,0,21,46,11,18,16,936,794
45.461815,9.180840,45.506118,9.154001,5.351948,2020,07,02,20,28,19,42,0,36,93,21,25,30,936,792
45.476427,9.229340,45.461892,9.165565,5.228971,2020,07,02,20,38,20,40,0,32,80,21,24,33,936,792
45.455657,9.157841,45.473064,9.174928,2.349813,2020,07,02,20,38,20,27,0,15,38,8,12,11,936,792
45.502066,9.154429,45.452301,9.190174,6.195532,2020,07,02,20,38,20,36,0,37,105,20,27,22,936,792
45.494372,9.152942,45.444410,9.221988,7.736127,2020,07,02,20,38,20,50,0,42,119,25,30,28,936,795
45.471998,9.184956,45.499453,9.207524,3.523353,2020,07,02,20,38,20,22,0,19,52,13,15,15,936,795
45.498973,9.153469,45.491239,9.200421,3.759147,2020,07,02,20,38,20,35,0,22,73,11,31,13,936,795
45.456298,9.173580,45.471887,9.197322,2.536226,2020,07,02,20,38,20,29,0,20,40,11,11,11,936,795
45.473435,9.209077,45.438424,9.169079,4.988634,2020,07,02,20,38,20,38,0,28,82,18,21,30,936,798
45.503680,9.151663,45.488509,9.218507,5.476055,2020,07,02,20,38,20,33,0,32,94,16,27,19,936,798
45.503426,9.148973,45.464742,9.150965,4.304060,2020,07,02,20,38,20,42,0,29,80,14,25,23,936,798
45.487499,9.162881,45.462007,9.170517,2.896298,2020,07,02,20,48,28,32,0,20,56,11,16,14,936,798
45.477556,9.164567,45.457547,9.208944,4.113939,2020,07,02,20,48,28,42,0,26,64,16,18,19,936,816
45.470199,9.199306,45.474560,9.163869,2.805320,2020,07,02,20,48,28,26,0,19,47,11,14,20,936,816
45.470224,9.205546,45.443823,9.183762,3.391736,2020,07,02,20,48,28,32,0,21,54,13,19,27,936,816
45.470558,9.180329,45.461709,9.218676,3.148036,2020,07,02,20,48,28,26,0,22,48,15,17,17,936,816
45.448533,9.160202,45.489215,9.214903,6.217316,2020,07,02,20,48,28,41,0,38,92,23,26,26,936,808
45.439674,9.187191,45.463162,9.210115,3.165098,2020,07,02,20,48,28,37,0,19,55,11,16,21,936,808
45.474772,9.215250,45.455182,9.188554,3.013059,2020,07,02,20,48,28,34,0,19,49,13,20,22,936,808
45.443443,9.155125,45.497553,9.192216,6.675512,2020,07,02,20,48,28,40,0,38,105,20,22,23,936,808
45.487318,9.224500,45.505173,9.163647,5.141569,2020,07,02,20,48,28,48,0,27,87,15,20,17,936,808
45.461275,9.216242,45.492173,9.167255,5.137131,2020,07,02,20,58,20,43,0,27,83,14,15,20,936,815
45.479327,9.230302,45.476391,9.169035,4.787790,2020,07,02,20,58,20,39,0,27,76,18,21,29,936,815
45.500015,9.201684,45.443395,9.214643,6.376128,2020,07,02,20,58,20,41,0,35,106,0,4,4,936,815
45.466059,9.182445,45.441340,9.175460,2.801972,2020,07,02,20,58,20,31,0,19,42,0,2,7,936,815
45.451160,9.171369,45.463333,9.206953,3.087764,2020,07,02,20,58,20,29,0,20,47,10,14,21,936,800
45.478975,9.182394,45.495023,9.196092,2.079457,2020,07,02,20,58,20,21,0,13,37,8,13,10,936,800
45.454976,9.162371,45.470380,9.196760,3.182112,2020,07,02,20,58,20,40,0,21,50,14,15,19,936,800
45.480540,9.157954,45.452761,9.161596,3.101765,2020,07,02,20,58,20,34,0,18,49,10,18,16,936,800
45.499824,9.218338,45.462391,9.190771,4.684260,2020,07,02,20,58,20,25,0,26,74,19,37,20,936,809
45.440341,9.203727,45.480467,9.162399,5.504023,2020,07,02,20,58,20,52,0,32,87,20,24,23,936,809
45.463383,9.163163,45.437769,9.223595,5.507389,2020,07,02,21,08,19,33,0,27,85,17,17,23,936,809
45.471397,9.156455,45.457093,9.181361,2.510357,2020,07,02,21,08,19,19,0,16,40,9,13,14,936,809
45.449015,9.215849,45.482464,9.223460,3.766240,2020,07,02,21,08,19,25,0,21,59,10,15,15,936,797
45.462477,9.174817,45.480127,9.208153,3.256974,2020,07,02,21,08,19,27,0,23,52,16,19,22,936,797
45.505154,9.200608,45.468067,9.229670,4.705005,2020,07,02,21,08,19,41,0,27,79,15,22,23,936,797
45.457111,9.170816,45.493748,9.165139,4.097629,2020,07,02,21,08,19,39,0,23,69,12,20,14,936,797
45.494698,9.151112,45.458437,9.146761,4.046091,2020,07,02,21,08,19,37,0,22,69,12,20,14,936,796
45.462571,9.179980,45.443364,9.187729,2.219500,2020,07,02,21,08,19,32,0,14,34,9,12,11,936,796
45.492554,9.230440,45.446859,9.224921,5.099001,2020,07,02,21,08,19,41,0,24,76,13,17,18,936,796
45.442858,9.223985,45.494545,9.170528,7.099605,2020,07,02,21,08,19,46,0,40,117,20,26,28,936,796
45.503407,9.179182,45.454296,9.174801,5.471303,2020,07,02,21,18,20,37,0,31,86,19,31,23,936,798
45.481362,9.222922,45.465661,9.199335,2.535749,2020,07,02,21,18,20,24,0,16,42,13,17,28,936,798
45.495412,9.179920,45.476983,9.188088,2.145757,2020,07,02,21,18,20,23,0,13,36,8,12,13,936,798
45.489703,9.148573,45.480062,9.172285,2.136809,2020,07,02,21,18,20,22,0,11,32,7,8,13,936,798
45.493722,9.151881,45.468740,9.181604,3.617352,2020,07,02,21,18,20,24,0,18,56,14,18,16,936,802
45.488905,9.169857,45.453815,9.163083,3.937232,2020,07,02,21,18,20,35,0,20,61,13,18,19,936,802
45.493583,9.219815,45.464312,9.191711,3.923443,2020,07,02,21,18,20,17,0,22,59,14,19,17,936,802
45.486939,9.227481,45.461343,9.192693,3.931528,2020,07,02,21,18,20,35,0,24,62,17,19,23,936,802
45.490931,9.221950,45.451500,9.178446,5.543375,2020,07,02,21,18,20,46,0,30,83,19,24,24,936,812
45.502919,9.225195,45.465584,9.187459,5.087904,2020,07,02,21,18,20,21,0,27,78,17,29,19,936,812
45.459705,9.160367,45.479875,9.194534,3.482470,2020,07,02,21,28,20,39,0,22,56,15,24,20,936,812
45.473369,9.195027,45.442245,9.195703,3.461066,2020,07,02,21,28,20,37,0,24,53,13,14,26,936,812
45.481040,9.176678,45.467331,9.156094,2.213429,2020,07,02,21,28,20,32,0,13,35,9,10,7,936,808
45.459044,9.172894,45.475948,9.188876,2.255185,2020,07,02,21,28,20,19,0,18,35,0,3,1,936,808
45.457869,9.203956,45.459185,9.151498,4.093878,2020,07,02,21,28,20,43,0,22,62,14,17,5,936,808
45.454978,9.164576,45.479913,9.180550,3.039478,2020,07,02,21,28,20,27,0,22,49,12,16,18,936,808
45.477239,9.158080,45.505737,9.153784,3.186325,2020,07,02,21,28,20,31,0,20,53,10,19,20,936,812
45.445268,9.150879,45.466337,9.160938,2.470535,2020,07,02,21,28,20,37,0,18,40,10,11,19,936,812
45.445469,9.147567,45.456250,9.205018,4.638841,2020,07,02,21,28,20,36,0,28,68,13,23,14,936,812
45.497642,9.176020,45.466161,9.199457,3.948530,2020,07,02,21,28,20,33,0,27,65,16,18,17,936,812
45.475857,9.200041,45.493134,9.172613,2.874377,2020,07,02,21,38,19,20,0,18,49,14,15,16,936,804
45.475857,9.199913,45.497186,9.227667,3.210141,2020,07,02,21,38,19,26,0,19,49,10,13,16,936,804
45.442836,9.223930,45.447084,9.198900,2.008906,2020,07,02,21,38,19,28,0,11,31,6,12,11,936,804
45.460269,9.175107,45.483226,9.222428,4.486642,2020,07,02,21,38,19,29,0,26,71,16,20,25,936,804
45.442193,9.181972,45.462568,9.172126,2.392119,2020,07,02,21,38,19,29,0,16,40,12,16,17,936,805
45.487028,9.214577,45.453386,9.183042,4.476470,2020,07,02,21,38,19,32,0,27,69,16,17,23,936,805
45.482932,9.223674,45.473714,9.198636,2.204777,2020,07,02,21,38,19,27,0,16,37,10,12,20,936,805
45.466360,9.198634,45.467386,9.167930,2.397003,2020,07,02,21,38,19,12,0,15,36,12,13,20,936,805
45.446895,9.198252,45.475799,9.166356,4.064017,2020,07,02,21,38,19,42,0,23,61,14,19,20,936,801
45.444562,9.149052,45.475699,9.184969,4.453373,2020,07,02,21,38,19,30,0,33,69,19,20,19,936,801
45.487544,9.165768,45.468319,9.189068,2.805235,2020,07,02,21,48,25,23,0,18,45,10,14,15,936,801
45.445835,9.145895,45.455620,9.193832,3.894251,2020,07,02,21,48,25,43,0,22,55,14,29,18,936,801
45.496223,9.152277,45.464290,9.172979,3.900220,2020,07,02,21,48,25,28,0,23,65,15,21,20,936,801
45.505738,9.211717,45.478843,9.181462,3.808400,2020,07,02,21,48,25,31,0,18,59,11,19,21,936,818
45.503692,9.201171,45.456868,9.201579,5.206438,2020,07,02,21,48,25,34,0,28,82,17,19,21,936,818
45.441028,9.156248,45.469526,9.164875,3.239335,2020,07,02,21,48,25,45,0,19,53,11,13,13,936,818
45.454304,9.208670,45.473467,9.170737,3.645640,2020,07,02,21,48,25,41,0,23,59,15,17,18,936,818
45.495048,9.212810,45.477353,9.205401,2.050518,2020,07,02,21,48,25,26,0,12,34,8,9,15,936,827
45.469516,9.205983,45.503164,9.166708,4.834328,2020,07,02,21,48,25,38,0,26,78,14,20,26,936,827
45.453205,9.185381,45.453583,9.155027,2.367933,2020,07,02,21,48,25,32,0,13,38,8,9,9,936,827
45.466297,9.192169,45.442253,9.202316,2.788129,2020,07,02,21,58,20,32,0,20,46,14,17,25,936,829
45.457080,9.205023,45.474855,9.165819,3.640382,2020,07,02,21,58,20,40,0,24,60,15,18,17,936,829
45.498792,9.230145,45.456766,9.180436,6.070862,2020,07,02,21,58,20,39,0,37,97,0,6,9,936,829
45.471493,9.206669,45.502457,9.176784,4.156967,2020,07,02,21,58,20,38,0,24,65,0,5,10,936,829
45.469119,9.181656,45.479725,9.158026,2.187505,2020,07,02,21,58,20,27,0,14,37,9,3,14,936,831
45.475396,9.195172,45.464160,9.162286,2.852452,2020,07,02,21,58,20,31,0,20,46,0,16,7,936,831
45.460456,9.160280,45.459814,9.185998,2.006990,2020,07,02,21,58,20,28,0,13,32,8,14,14,936,831
45.450050,9.195035,45.482440,9.166228,4.244590,2020,07,02,21,58,20,49,0,26,68,0,17,21,936,831
45.489817,9.178411,45.468545,9.213073,3.591230,2020,07,02,21,58,20,37,0,20,57,10,35,35,936,829
45.458179,9.202272,45.474382,9.184545,2.270836,2020,07,02,21,58,20,30,0,16,38,7,9,10,936,829
45.486631,9.163143,45.456899,9.191772,3.988984,2020,07,02,22,08,19,39,0,23,66,13,20,15,936,829
45.460418,9.194574,45.474122,9.168465,2.543011,2020,07,02,22,08,19,33,0,18,40,15,18,27,936,829
45.480616,9.202469,45.457292,9.187075,2.857717,2020,07,02,22,08,19,19,0,19,44,14,15,21,936,838
45.478937,9.176941,45.454529,9.178726,2.717482,2020,07,02,22,08,19,31,0,18,46,12,18,16,936,838
45.474414,9.181618,45.497176,9.193761,2.702123,2020,07,02,22,08,19,29,0,16,42,10,14,17,936,838
45.470513,9.198171,45.454616,9.219123,2.407104,2020,07,02,22,08,19,27,0,15,38,11,11,17,936,838
45.440011,9.215632,45.473593,9.171599,5.073152,2020,07,02,22,08,19,38,0,29,75,17,21,17,936,844
45.485926,9.210963,45.452452,9.164037,5.219402,2020,07,02,22,08,19,29,0,30,77,23,25,28,936,844
45.454060,9.210719,45.463236,9.165248,3.690178,2020,07,02,22,08,19,31,0,20,59,11,13,16,936,844
45.488231,9.173472,45.454505,9.181977,3.808167,2020,07,02,22,08,19,37,0,25,63,16,17,17,936,844
45.465591,9.195567,45.460603,9.165001,2.447356,2020,07,02,22,18,20,24,0,18,39,15,16,21,936,844
45.465820,9.171225,45.478717,9.191548,2.137157,2020,07,02,22,18,20,26,0,16,34,9,13,20,936,847
45.469803,9.171377,45.440542,9.156970,3.442100,2020,07,02,22,18,20,34,0,21,57,12,18,21,936,847
45.455498,9.162322,45.481853,9.164136,2.933813,2020,07,02,22,18,20,32,0,16,46,8,12,12,936,847
45.447935,9.157733,45.503592,9.191719,6.731916,2020,07,02,22,18,20,51,0,39,110,24,26,28,936,834
45.440490,9.156798,45.448932,9.209585,4.223557,2020,07,02,22,18,20,35,0,22,66,13,16,16,936,834
45.497893,9.194069,45.457884,9.190466,4.457444,2020,07,02,22,18,20,26,0,30,69,19,26,26,936,834
45.471316,9.176137,45.458423,9.215595,3.394588,2020,07,02,22,18,20,36,0,25,50,15,19,22,936,834
45.504672,9.167484,45.454821,9.213561,6.605158,2020,07,02,22,18,20,52,0,37,108,24,29,24,936,830
45.459187,9.199843,45.502700,9.227168,5.286409,2020,07,02,22,18,20,39,0,27,85,16,18,29,936,830
45.457221,9.220790,45.478635,9.205230,2.672344,2020,07,02,22,28,20,19,0,14,43,9,10,14,936,830
45.440291,9.174570,45.474379,9.188477,3.942373,2020,07,02,22,28,20,34,0,28,60,17,19,20,936,830
45.492379,9.166834,45.454894,9.168610,4.170241,2020,07,02,22,28,20,44,0,25,68,14,6,7,936,839
45.464383,9.204515,45.470893,9.164530,3.200892,2020,07,02,22,28,20,28,0,21,50,0,16,4,936,839
45.486087,9.225937,45.452214,9.199341,4.299547,2020,07,02,22,28,20,35,0,22,71,15,16,21,936,839
45.458095,9.151314,45.452030,9.181647,2.460086,2020,07,02,22,28,20,32,0,15,39,10,24,14,936,839
45.468834,9.203868,45.451854,9.186491,2.324034,2020,07,02,22,28,20,21,0,14,36,8,12,11,936,841
45.505168,9.150734,45.484273,9.223796,6.150241,2020,07,02,22,28,20,36,0,33,94,18,30,29,936,841
45.472904,9.164627,45.456450,9.189672,2.676121,2020,07,02,22,28,20,32,0,17,46,8,13,19,936,841
45.440736,9.217331,45.481862,9.146841,7.150591,2020,07,02,22,28,20,36,0,38,116,22,31,27,936,841
45.506362,9.210077,45.469491,9.175747,4.895763,2020,07,02,22,38,20,35,0,26,77,17,23,26,936,846
45.483612,9.148275,45.443544,9.157684,4.515164,2020,07,02,22,38,20,39,0,23,70,13,18,13,936,846
45.478593,9.207735,45.501120,9.168123,3.975873,2020,07,02,22,38,20,34,0,22,66,14,16,21,936,846
45.452513,9.213327,45.505163,9.192576,6.073563,2020,07,02,22,38,20,48,0,32,101,16,22,23,936,846
45.496573,9.198341,45.453989,9.227548,5.254040,2020,07,02,22,38,20,39,0,28,93,16,22,26,936,846
45.478301,9.192473,45.503187,9.206059,2.962784,2020,07,02,22,38,20,36,0,19,49,10,12,14,936,854
45.453523,9.195176,45.478370,9.162534,3.756594,2020,07,02,22,38,20,37,0,23,60,13,15,23,936,854
45.475282,9.185367,45.493589,9.190766,2.078604,2020,07,02,22,38,20,25,0,13,34,8,8,16,936,854
45.469410,9.161653,45.467098,9.208996,3.700639,2020,07,02,22,38,20,27,0,24,57,13,17,17,936,854
45.460557,9.184224,45.503175,9.200549,4.906605,2020,07,02,22,38,20,30,0,30,74,21,23,23,936,856
45.460956,9.170928,45.476284,9.205421,3.184180,2020,07,02,22,48,26,31,0,22,53,15,19,21,936,856
45.470967,9.205269,45.443348,9.229535,3.607293,2020,07,02,22,48,26,43,0,21,58,13,16,16,936,856
45.470270,9.187484,45.448943,9.160344,3.178588,2020,07,02,22,48,26,32,0,23,50,17,18,29,936,856
45.478792,9.175655,45.452288,9.208575,3.908310,2020,07,02,22,48,26,36,0,26,64,15,21,21,936,858
45.458407,9.178542,45.490535,9.194798,3.790487,2020,07,02,22,48,26,29,0,27,60,15,19,23,936,858
45.471584,9.179393,45.457199,9.197921,2.155442,2020,07,02,22,48,26,24,0,18,36,12,16,25,936,858
45.468521,9.195060,45.495962,9.225689,3.874411,2020,07,02,22,48,26,26,0,22,58,14,16,19,936,858
45.478820,9.195825,45.441784,9.208123,4.228232,2020,07,02,22,48,26,29,0,24,71,13,20,19,936,859
45.473832,9.203107,45.483061,9.228477,2.228286,2020,07,02,22,48,26,27,0,14,36,10,15,20,936,859
45.460353,9.201779,45.491441,9.223014,3.832705,2020,07,02,22,48,26,33,0,19,61,13,15,23,936,859
45.462460,9.193153,45.473719,9.167587,2.354059,2020,07,02,22,58,20,22,0,15,37,13,14,24,936,859
45.454223,9.205229,45.465732,9.163451,3.500523,2020,07,02,22,58,20,28,0,20,57,14,19,16,936,857
45.480462,9.205934,45.483099,9.155482,3.944102,2020,07,02,22,58,20,42,0,23,64,13,15,20,936,857
45.474342,9.198667,45.485557,9.165529,2.868694,2020,07,02,22,58,20,29,0,18,45,0,4,9,936,857
45.473435,9.184910,45.455624,9.167330,2.408620,2020,07,02,22,58,20,18,0,15,37,10,13,16,936,857
45.442229,9.163311,45.499129,9.174600,6.387630,2020,07,02,22,58,20,48,0,37,107,21,27,28,936,855
45.503904,9.197633,45.485887,9.182047,2.342846,2020,07,02,22,58,20,16,0,13,36,8,11,18,936,855
45.469162,9.163535,45.505153,9.205905,5.188751,2020,07,02,22,58,20,41,0,29,86,17,21,18,936,855
45.439277,9.161900,45.442434,9.201278,3.092089,2020,07,02,22,58,20,30,0,17,51,10,16,13,936,855
45.458918,9.145960,45.493725,9.211993,6.440802,2020,07,02,22,58,20,44,0,36,105,0,8,4,936,850
45.480359,9.171859,45.486522,9.223805,4.107110,2020,07,02,23,08,43,36,0,25,62,14,18,25,936,850
45.464469,9.169712,45.482152,9.196046,2.842845,2020,07,02,23,08,43,25,0,21,46,15,20,25,936,850
45.461862,9.181735,45.498318,9.228625,5.458439,2020,07,02,23,08,43,36,0,31,86,20,26,33,936,850
45.474397,9.165199,45.473910,9.215316,3.907976,2020,07,02,23,08,43,36,0,23,63,16,18,21,936,843
45.480965,9.203185,45.443347,9.195707,4.223189,2020,07,02,23,08,43,44,0,23,65,15,16,22,936,843
45.470952,9.198968,45.443024,9.169475,3.864464,2020,07,02,23,08,43,37,0,27,64,17,18,23,936,843
45.477769,9.189582,45.442467,9.214970,4.396322,2020,07,02,23,08,43,30,0,26,71,17,23,20,936,843
45.456889,9.164596,45.483955,9.212161,4.776247,2020,07,02,23,08,43,29,0,28,77,18,18,34,936,839
45.456191,9.200630,45.488400,9.197555,3.589322,2020,07,02,23,08,43,31,0,20,56,13,14,19,936,839
45.468355,9.221009,45.500898,9.175818,5.050121,2020,07,02,23,08,43,40,0,27,80,14,20,23,936,839
45.474849,9.182802,45.500536,9.160102,3.359841,2020,07,02,23,18,20,30,0,21,60,15,20,21,936,839
45.452799,9.193226,45.487939,9.151191,5.099936,2020,07,02,23,18,20,62,0,29,79,19,21,23,936,835
45.459828,9.189793,45.502704,9.198075,4.810888,2020,07,02,23,18,20,24,0,30,74,19,21,33,936,835
45.458154,9.193322,45.457332,9.164733,2.231594,2020,07,02,23,18,20,28,0,16,35,10,14,22,936,835
45.463410,9.197781,45.477214,9.164855,2.991212,2020,07,02,23,18,20,34,0,19,46,13,16,23,936,835
45.481069,9.198287,45.481319,9.167298,2.416057,2020,07,02,23,18,20,18,0,13,36,11,13,12,936,828
45.469148,9.165912,45.462774,9.190786,2.065118,2020,07,02,23,18,20,15,0,15,32,12,13,30,936,828
45.463654,9.206525,45.477066,9.171488,3.112514,2020,07,02,23,18,20,39,0,20,52,13,14,14,936,828
