Lat,Lon,Elat,Elon,Distance,Year,Month,Day,Hour,Minute,Second,Public,Public2,Bike,Foot,Car,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.502802,9.150434,45.482201,9.201536,4.594784,2020,03,14,15,53,35,0,0,27,78,17,20,24,1497,928
45.467253,9.147502,45.446959,9.227818,6.658125,2020,03,14,15,53,35,0,0,36,106,21,23,24,1499,928
45.468770,9.213498,45.484199,9.157208,4.712112,2020,03,14,15,53,35,0,0,26,76,16,19,22,1498,929
45.460243,9.196816,45.437126,9.178754,2.931188,2020,03,14,15,53,35,0,0,20,48,15,19,19,1499,929
45.481699,9.203341,45.446541,9.214418,4.003506,2020,03,14,16,03,30,0,0,20,66,13,13,20,1498,929
45.466576,9.168000,45.501021,9.223177,5.759365,2020,03,14,16,03,30,0,0,34,89,22,24,24,1498,929
45.452487,9.184607,45.438443,9.148895,3.193662,2020,03,14,16,03,30,0,0,18,48,11,15,15,1498,929
45.479256,9.216205,45.450307,9.228641,3.361747,2020,03,14,16,03,30,0,0,18,53,11,16,20,1498,926
45.439456,9.201325,45.449033,9.156312,3.669415,2020,03,14,16,03,30,0,0,21,68,14,15,18,1500,926
45.502675,9.185441,45.481728,9.175354,2.458212,2020,03,14,16,03,30,0,0,13,38,8,8,19,1493,926
45.497574,9.204894,45.480916,9.168565,3.383742,2020,03,14,16,03,30,0,0,20,58,12,15,17,1493,926
45.462412,9.156217,45.469072,9.200813,3.555618,2020,03,14,16,03,30,0,0,24,58,17,21,19,1495,925
45.503120,9.227608,45.475782,9.200550,3.699757,2020,03,14,16,03,30,0,0,20,56,14,15,16,1496,925
45.478476,9.155637,45.482598,9.210484,4.300406,2020,03,14,16,03,30,0,0,27,74,19,30,32,1494,925
45.444939,9.207334,45.470826,9.156438,4.903243,2020,03,14,16,13,30,0,0,26,81,16,15,30,1494,925
45.462418,9.190923,45.486475,9.193752,2.683967,2020,03,14,16,13,30,0,0,20,43,14,19,23,1494,926
45.437280,9.193789,45.500894,9.173318,7.251096,2020,03,14,16,13,30,0,0,44,113,27,28,28,1495,926
45.452553,9.197740,45.466785,9.149993,4.046061,2020,03,14,16,13,30,0,0,21,63,14,15,16,1489,926
45.460604,9.148486,45.452853,9.224771,6.011842,2020,03,14,16,13,30,0,0,32,92,23,24,28,1489,926
45.450917,9.226469,45.474136,9.179424,4.486154,2020,03,14,16,13,30,0,0,26,68,16,19,18,1488,923
45.456125,9.158162,45.445614,9.214107,4.517602,2020,03,14,16,13,30,0,0,24,70,19,21,25,1490,923
45.490414,9.167625,45.491526,9.194787,2.120785,2020,03,14,16,13,30,0,0,15,44,9,10,10,1490,923
45.452434,9.187170,45.472258,9.174478,2.416256,2020,03,14,16,13,30,0,0,18,38,11,14,16,1488,923
45.481887,9.171861,45.443635,9.172024,4.253243,2020,03,14,16,13,30,0,0,26,69,14,16,17,1483,927
45.450371,9.176454,45.499771,9.224729,6.658645,2020,03,14,16,23,30,0,0,36,102,29,31,30,1484,927
45.491657,9.184825,45.498439,9.213956,2.392440,2020,03,14,16,23,30,0,0,14,42,9,11,14,1484,927
45.491938,9.228244,45.464371,9.202387,3.668670,2020,03,14,16,23,30,0,0,19,62,11,14,14,1485,927
45.498817,9.224660,45.449426,9.187275,6.217402,2020,03,14,16,23,30,0,0,34,96,22,23,26,1485,927
45.458625,9.184756,45.444997,9.149657,3.129109,2020,03,14,16,23,30,0,0,21,47,11,14,14,1487,927
45.458922,9.181058,45.504854,9.226349,6.208854,2020,03,14,16,23,30,0,0,33,93,23,23,25,1490,927
45.455342,9.205806,45.501516,9.153174,6.572397,2020,03,14,16,23,30,0,0,36,114,23,25,28,1487,927
45.454879,9.160059,45.504524,9.150465,5.570451,2020,03,14,16,23,30,0,0,29,90,18,20,21,1482,923
45.474707,9.178254,45.470599,9.210843,2.581745,2020,03,14,16,23,30,0,0,19,39,10,17,27,1487,923
45.475407,9.203216,45.468734,9.149519,4.252122,2020,03,14,16,23,30,0,0,26,70,16,18,21,1485,923
45.471837,9.163387,45.492804,9.193060,3.284230,2020,03,14,16,33,30,0,0,21,51,11,23,25,1483,923
45.474606,9.186725,45.479975,9.225300,3.066185,2020,03,14,16,33,30,0,0,19,49,13,15,23,1482,926
45.483002,9.156520,45.452611,9.205649,5.108355,2020,03,14,16,33,30,0,0,28,79,18,21,21,1480,926
45.467515,9.195842,45.474724,9.147492,3.854302,2020,03,14,16,33,30,0,0,24,62,22,24,23,1479,926
45.453788,9.155725,45.495187,9.206060,6.049063,2020,03,14,16,33,30,0,0,35,97,22,24,32,1482,926
45.498307,9.160594,45.442182,9.206114,7.179305,2020,03,14,16,33,30,0,0,41,112,23,29,44,1484,922
45.481924,9.175842,45.464096,9.219958,3.970078,2020,03,14,16,33,30,0,0,23,66,16,17,18,1483,922
45.494304,9.176621,45.475601,9.194127,2.487364,2020,03,14,16,33,30,0,0,18,42,12,12,16,1486,922
45.489959,9.197328,45.475952,9.221325,2.434189,2020,03,14,16,33,30,0,0,14,38,9,12,15,1485,922
45.468138,9.161875,45.475705,9.206228,3.559198,2020,03,14,16,33,30,0,0,22,55,13,14,19,1482,926
45.481809,9.160107,45.453788,9.181917,3.549597,2020,03,14,16,43,30,0,0,20,58,15,18,20,1483,926
45.452639,9.183199,45.443077,9.152941,2.588710,2020,03,14,16,43,30,0,0,15,40,9,14,13,1481,926
45.455895,9.175707,45.479057,9.172842,2.585045,2020,03,14,16,43,30,0,0,17,42,11,12,16,1489,926
45.471325,9.167282,45.487818,9.223255,4.733445,2020,03,14,16,43,30,0,0,31,77,21,23,24,1490,925
45.452833,9.182249,45.482459,9.210895,3.980057,2020,03,14,16,43,30,0,0,21,61,13,15,19,1494,925
45.452872,9.195071,45.498844,9.180625,5.234225,2020,03,14,16,43,30,0,0,33,80,22,25,23,1495,925
45.459784,9.197200,45.473613,9.171304,2.538145,2020,03,14,16,43,30,0,0,20,40,11,17,18,1494,925
45.474529,9.187550,45.505260,9.190220,3.423299,2020,03,14,16,43,30,0,0,24,58,13,14,23,1491,925
45.467153,9.166603,45.501580,9.202204,4.728133,2020,03,14,16,43,30,0,0,29,76,18,22,19,1491,928
45.473653,9.161658,45.446821,9.152234,3.072634,2020,03,14,16,43,30,0,0,19,49,12,12,13,1492,928
45.495082,9.216807,45.501173,9.178981,3.024816,2020,03,14,16,53,36,0,0,19,51,9,10,11,1491,928
45.439410,9.192812,45.463667,9.154852,4.005183,2020,03,14,16,53,36,0,0,22,64,14,14,20,1491,928
45.475161,9.173036,45.438595,9.208266,4.907168,2020,03,14,16,53,36,0,0,31,79,20,28,29,1490,930
45.450240,9.194750,45.455034,9.168588,2.109090,2020,03,14,16,53,36,0,0,12,31,10,13,12,1492,930
45.495933,9.183510,45.448212,9.228323,6.353247,2020,03,14,16,53,36,0,0,33,101,20,20,23,1490,930
45.468014,9.167054,45.455241,9.229859,5.099718,2020,03,14,16,53,36,0,0,29,77,19,24,21,1489,930
45.480039,9.178956,45.462056,9.193778,2.309502,2020,03,14,16,53,36,0,0,20,38,17,22,21,1489,925
45.442311,9.207941,45.471656,9.197366,3.365487,2020,03,14,16,53,36,0,0,24,65,15,15,22,1488,925
45.447661,9.154405,45.483087,9.162647,3.991094,2020,03,14,16,53,36,0,0,20,61,15,17,20,1488,925
45.494465,9.188900,45.455255,9.166171,4.706152,2020,03,14,16,53,36,0,0,26,74,16,18,16,1491,925
45.453756,9.205949,45.481443,9.187734,3.390380,2020,03,14,17,03,30,0,0,19,59,12,14,18,1490,922
45.465107,9.170955,45.475602,9.205397,2.928179,2020,03,14,17,03,30,0,0,22,47,12,18,22,1486,922
45.478902,9.204524,45.460887,9.178340,2.860229,2020,03,14,17,03,30,0,0,20,45,17,20,22,1484,922
45.452351,9.205422,45.475371,9.186860,2.940549,2020,03,14,17,03,30,0,0,19,47,13,14,19,1488,923
45.461067,9.164443,45.474593,9.204277,3.451126,2020,03,14,17,03,30,0,0,21,54,13,15,21,1488,923
45.500843,9.169875,45.457813,9.173587,4.793232,2020,03,14,17,03,30,0,0,29,82,18,20,20,1488,923
45.505809,9.164254,45.464924,9.191031,5.002312,2020,03,14,17,03,30,0,0,33,79,23,25,26,1488,923
45.492534,9.225285,45.468742,9.184949,4.109366,2020,03,14,17,03,30,0,0,21,63,19,21,21,1491,919
45.451075,9.163327,45.458376,9.193240,2.470304,2020,03,14,17,03,30,0,0,16,41,12,17,19,1488,919
45.453258,9.206845,45.464461,9.165808,3.434370,2020,03,14,17,03,30,0,0,19,54,13,14,19,1482,919
45.456218,9.197611,45.477949,9.165262,3.493078,2020,03,14,17,13,30,0,0,21,52,16,19,23,1484,919
45.464452,9.196519,45.445504,9.228077,3.239936,2020,03,14,17,13,30,0,0,20,54,13,17,18,1481,918
45.459171,9.156095,45.467465,9.227163,5.618409,2020,03,14,17,13,30,0,0,30,84,21,23,31,1484,918
45.467769,9.201506,45.487810,9.229368,3.111946,2020,03,14,17,13,30,0,0,18,55,12,21,17,1484,918
45.478937,9.212805,45.477132,9.159869,4.131990,2020,03,14,17,13,30,0,0,24,66,16,20,24,1483,918
45.486327,9.165971,45.457171,9.149767,3.479355,2020,03,14,17,13,30,0,0,19,56,12,14,16,1484,920
45.488591,9.187931,45.461791,9.157028,3.832119,2020,03,14,17,13,30,0,0,21,61,14,15,16,1487,920
45.501313,9.227588,45.464274,9.149669,7.338862,2020,03,14,17,13,30,0,0,41,122,26,29,29,1486,920
45.497207,9.159693,45.494300,9.214207,4.261081,2020,03,14,17,13,30,0,0,27,86,10,17,18,1484,920
45.492816,9.157598,45.470808,9.179691,2.992421,2020,03,14,17,13,30,0,0,18,49,11,13,12,1488,918
45.500882,9.165317,45.476783,9.188276,3.222240,2020,03,14,17,23,30,0,0,21,54,14,18,14,1493,918
45.494322,9.177059,45.452343,9.163833,4.780188,2020,03,14,17,23,30,0,0,30,80,18,21,23,1493,918
45.496847,9.219910,45.457782,9.160273,6.362854,2020,03,14,17,23,30,0,0,36,99,25,24,27,1494,918
45.484577,9.213123,45.469088,9.165302,4.106949,2020,03,14,17,23,30,0,0,27,68,16,22,18,1492,917
45.463548,9.188352,45.447776,9.230188,3.704403,2020,03,14,17,23,30,0,0,22,56,14,24,24,1492,917
45.470010,9.174044,45.503513,9.201280,4.287723,2020,03,14,17,23,30,0,0,25,67,15,25,26,1495,917
45.474941,9.179369,45.487839,9.152931,2.510940,2020,03,14,17,23,30,0,0,15,39,8,14,20,1499,917
45.465055,9.177157,45.498948,9.208493,4.491078,2020,03,14,17,23,30,0,0,26,67,17,17,18,1500,924
45.454735,9.201120,45.489218,9.185458,4.023935,2020,03,14,17,23,30,0,0,24,65,14,14,27,1498,924
45.464390,9.163166,45.502486,9.166095,4.242028,2020,03,14,17,23,30,0,0,25,76,15,16,18,1499,924
45.493177,9.218000,45.457104,9.194441,4.411540,2020,03,14,17,33,30,0,0,24,66,20,24,23,1495,924
45.462427,9.230152,45.454773,9.163789,5.245225,2020,03,14,17,33,30,0,0,27,81,19,22,19,1498,924
45.472476,9.194416,45.452666,9.191873,2.211575,2020,03,14,17,33,30,0,0,20,35,12,12,16,1501,925
45.479025,9.162493,45.452319,9.179324,3.246563,2020,03,14,17,33,30,0,0,19,53,11,12,13,1496,925
45.487081,9.148801,45.481800,9.177765,2.333002,2020,03,14,17,33,30,0,0,14,42,9,13,13,1498,925
45.472659,9.159599,45.464225,9.188943,2.472882,2020,03,14,17,33,30,0,0,22,43,11,16,14,1497,925
45.470784,9.169920,45.477564,9.193851,2.012425,2020,03,14,17,33,30,0,0,16,37,10,11,12,1495,925
45.451839,9.181231,45.469168,9.169007,2.149747,2020,03,14,17,33,30,0,0,12,36,10,11,12,1492,925
45.450846,9.193286,45.473396,9.197560,2.529383,2020,03,14,17,33,30,0,0,17,42,9,12,12,1493,925
45.486502,9.225744,45.478895,9.197519,2.357325,2020,03,14,17,33,30,0,0,14,37,11,15,15,1493,925
45.482003,9.177497,45.475475,9.204426,2.221403,2020,03,14,17,43,29,0,0,14,33,12,15,14,1492,922
45.464348,9.194273,45.471924,9.164028,2.504364,2020,03,14,17,43,29,0,0,19,42,16,18,23,1487,922
45.489365,9.150775,45.478066,9.173733,2.186658,2020,03,14,17,43,29,0,0,11,35,6,9,11,1490,922
45.485842,9.226065,45.478244,9.169385,4.498733,2020,03,14,17,43,29,0,0,25,69,18,19,20,1490,922
45.455481,9.189410,45.472197,9.168609,2.466963,2020,03,14,17,43,29,0,0,18,39,14,17,15,1491,925
45.476145,9.164197,45.441876,9.174221,3.889728,2020,03,14,17,43,29,0,0,24,62,15,18,20,1491,925
45.455825,9.166555,45.472316,9.153851,2.084150,2020,03,14,17,43,29,0,0,12,32,7,9,14,1492,925
45.465270,9.165964,45.492740,9.226234,5.604297,2020,03,14,17,43,29,0,0,34,89,22,28,23,1492,925
45.475602,9.187166,45.441509,9.219691,4.561219,2020,03,14,17,43,29,0,0,28,70,18,26,25,1488,926
45.494706,9.151045,45.482102,9.177598,2.499620,2020,03,14,17,43,29,0,0,13,39,9,13,15,1487,926
45.492767,9.211234,45.480743,9.156659,4.459367,2020,03,14,17,53,35,0,0,25,74,16,19,20,1488,926
45.489493,9.225736,45.440128,9.205207,5.717571,2020,03,14,17,53,35,0,0,29,95,17,18,20,1482,926
45.475312,9.195968,45.457201,9.198167,2.021042,2020,03,14,17,53,35,0,0,15,31,11,17,21,1480,930
45.505586,9.168345,45.445180,9.182903,6.811752,2020,03,14,17,53,35,0,0,40,109,24,25,30,1482,930
45.471859,9.192227,45.459032,9.166682,2.449970,2020,03,14,17,53,35,0,0,18,39,13,21,13,1483,930
45.478620,9.165878,45.469240,9.204409,3.180145,2020,03,14,17,53,35,0,0,20,52,12,12,22,1482,930
45.445792,9.216956,45.496131,9.197778,5.793489,2020,03,14,17,53,35,0,0,31,99,19,24,27,1480,931
45.469747,9.177221,45.447185,9.180881,2.524847,2020,03,14,17,53,35,0,0,15,41,11,15,17,1480,931
45.440310,9.162154,45.466704,9.217115,5.195172,2020,03,14,17,53,35,0,0,29,83,19,22,20,1481,931
45.464666,9.182458,45.460548,9.228729,3.637403,2020,03,14,17,53,35,0,0,21,56,17,18,24,1479,931
45.480752,9.198371,45.468092,9.171449,2.527384,2020,03,14,18,03,30,0,0,17,41,12,16,19,1478,931
45.453112,9.177156,45.468077,9.191761,2.016458,2020,03,14,18,03,30,0,0,14,32,13,16,20,1482,931
45.464153,9.202775,45.472818,9.172014,2.584925,2020,03,14,18,03,30,0,0,16,41,12,13,13,1485,931
45.472850,9.215508,45.504106,9.209592,3.505803,2020,03,14,18,03,30,0,0,19,56,11,13,15,1488,931
45.491422,9.221750,45.470845,9.200993,2.802378,2020,03,14,18,03,30,0,0,14,43,13,14,13,1494,924
45.462498,9.208976,45.495205,9.224006,3.820799,2020,03,14,18,03,30,0,0,21,63,13,15,14,1488,924
45.460086,9.188294,45.491714,9.179484,3.583159,2020,03,14,18,03,30,0,0,25,52,15,17,21,1488,924
45.479547,9.166908,45.465169,9.223755,4.711968,2020,03,14,18,03,30,0,0,27,76,16,22,26,1493,924
45.470137,9.174381,45.453802,9.197499,2.559159,2020,03,14,18,03,30,0,0,17,39,10,21,19,1493,921
45.456621,9.163006,45.458280,9.200895,2.960816,2020,03,14,18,03,30,0,0,17,47,13,15,22,1494,921
45.488674,9.159244,45.461756,9.195581,4.121245,2020,03,14,18,13,30,0,0,27,65,19,21,22,1494,921
45.485636,9.187307,45.463051,9.192136,2.539286,2020,03,14,18,13,30,0,0,22,42,16,21,22,1494,921
45.474967,9.159724,45.457759,9.186134,2.811101,2020,03,14,18,13,30,0,0,18,44,12,17,18,1496,923
45.478857,9.184301,45.458934,9.182788,2.218369,2020,03,14,18,13,30,0,0,18,34,13,18,21,1499,923
45.443277,9.198206,45.465729,9.195298,2.506711,2020,03,14,18,13,30,0,0,16,40,13,24,23,1504,923
45.444218,9.219666,45.476204,9.165277,5.535439,2020,03,14,18,13,30,0,0,31,83,21,23,31,1507,923
45.487165,9.162336,45.475744,9.192499,2.672480,2020,03,14,18,13,30,0,0,16,41,10,14,13,1503,924
45.440972,9.155097,45.480551,9.178420,4.761854,2020,03,14,18,13,30,0,0,28,75,18,22,19,1499,924
45.438896,9.171816,45.475691,9.193191,4.417839,2020,03,14,18,13,30,0,0,28,69,19,24,25,1499,924
45.500031,9.206322,45.481457,9.204062,2.072735,2020,03,14,18,13,30,0,0,14,37,10,14,26,1499,924
45.485260,9.149634,45.474516,9.230476,6.414793,2020,03,14,18,23,30,0,0,34,99,21,23,26,1497,921
45.437913,9.227020,45.485565,9.209688,5.468099,2020,03,14,18,23,30,0,0,28,92,14,21,21,1495,921
45.463247,9.222848,45.448600,9.146236,6.193300,2020,03,14,18,23,30,0,0,33,92,21,23,21,1495,921
45.462766,9.181124,45.460800,9.216582,2.773879,2020,03,14,18,23,30,0,0,18,43,14,19,17,1497,921
45.446293,9.150848,45.483123,9.203670,5.808420,2020,03,14,18,23,30,0,0,37,90,23,30,23,1497,920
45.477317,9.184826,45.457835,9.212617,3.064106,2020,03,14,18,23,30,0,0,19,47,12,17,24,1496,920
45.459705,9.164513,45.454560,9.218191,4.225419,2020,03,14,18,23,30,0,0,22,65,13,22,17,1493,920
45.461406,9.196920,45.452454,9.220751,2.108407,2020,03,14,18,23,30,0,0,11,33,8,10,12,1493,920
45.499841,9.212479,45.460801,9.165568,5.676111,2020,03,14,18,23,30,0,0,31,88,19,20,20,1492,919
45.441840,9.165968,45.474447,9.177533,3.736072,2020,03,14,18,23,30,0,0,27,60,15,23,16,1493,919
45.453519,9.167937,45.475436,9.189184,2.946866,2020,03,14,18,33,30,0,0,22,46,17,26,23,1498,919
45.486967,9.207724,45.464405,9.192171,2.786366,2020,03,14,18,33,30,0,0,19,46,12,13,16,1494,919
45.444422,9.218597,45.488937,9.168215,6.319329,2020,03,14,18,33,30,0,0,34,97,23,24,32,1495,914
45.448859,9.204215,45.480176,9.150692,5.435665,2020,03,14,18,33,30,0,0,30,84,22,27,28,1493,914
45.491317,9.212210,45.443561,9.225792,5.414562,2020,03,14,18,33,30,0,0,28,81,16,18,18,1495,914
45.483244,9.202910,45.464747,9.197223,2.103930,2020,03,14,18,33,30,0,0,14,33,10,12,19,1491,914
45.458670,9.169381,45.461700,9.204050,2.724706,2020,03,14,18,33,30,0,0,16,43,13,15,15,1492,915
45.497292,9.149764,45.459058,9.183281,4.990119,2020,03,14,18,33,30,0,0,28,77,18,21,21,1488,915
45.438607,9.159187,45.481051,9.189200,5.267916,2020,03,14,18,33,30,0,0,35,85,21,21,23,1487,915
45.464857,9.203411,45.461006,9.164176,3.089561,2020,03,14,18,33,30,0,0,21,49,15,16,16,1490,915
45.468456,9.176726,45.496291,9.195335,3.418097,2020,03,14,18,43,30,0,0,20,53,14,17,22,1490,916
45.452358,9.182492,45.477196,9.177240,2.791931,2020,03,14,18,43,30,0,0,22,47,13,14,24,1490,916
45.454011,9.187291,45.477776,9.193882,2.691942,2020,03,14,18,43,30,0,0,16,40,10,13,17,1496,916
45.463916,9.197711,45.484658,9.162849,3.564749,2020,03,14,18,43,30,0,0,25,59,15,23,26,1495,916
45.456262,9.168734,45.452110,9.218902,3.940103,2020,03,14,18,43,30,0,0,20,59,15,21,15,1490,918
45.459662,9.181283,45.450590,9.204032,2.041015,2020,03,14,18,43,30,0,0,13,33,9,9,10,1492,918
45.473622,9.184307,45.456123,9.171322,2.193430,2020,03,14,18,43,30,0,0,14,35,12,14,26,1490,918
45.488528,9.170052,45.460957,9.201441,3.922694,2020,03,14,18,43,30,0,0,25,65,15,16,16,1490,918
45.500804,9.176541,45.476145,9.170620,2.780399,2020,03,14,18,43,30,0,0,20,53,13,16,20,1483,913
45.480638,9.191414,45.470246,9.162285,2.548164,2020,03,14,18,43,30,0,0,14,42,9,22,23,1484,913
45.464093,9.179333,45.456725,9.221707,3.404721,2020,03,14,18,53,39,0,0,21,53,16,18,22,1485,913
45.473501,9.191556,45.495265,9.188654,2.430481,2020,03,14,18,53,39,0,0,16,37,11,20,16,1482,913
45.456057,9.188419,45.475536,9.208404,2.668283,2020,03,14,18,53,39,0,0,14,41,9,19,17,1483,912
45.451350,9.199046,45.502127,9.186158,5.734593,2020,03,14,18,53,39,0,0,33,92,22,26,26,1484,912
45.480849,9.181496,45.440286,9.178077,4.518058,2020,03,14,18,53,39,0,0,26,66,20,29,31,1488,912
45.443603,9.193712,45.475796,9.159218,4.477726,2020,03,14,18,53,39,0,0,25,74,17,26,25,1486,912
45.473823,9.195447,45.479389,9.163076,2.598615,2020,03,14,18,53,39,0,0,17,43,11,22,19,1486,912
45.471934,9.147633,45.455770,9.188493,3.658338,2020,03,14,18,53,39,0,0,21,56,13,16,14,1487,911
45.493727,9.208700,45.455763,9.159833,5.686422,2020,03,14,18,53,39,0,0,32,87,20,24,27,1483,911
45.453791,9.227423,45.469712,9.189985,3.414416,2020,03,14,18,53,39,0,0,21,54,21,22,22,1483,911
45.470146,9.161383,45.444194,9.194845,3.890722,2020,03,14,19,03,30,0,0,22,63,11,12,16,1483,911
45.441128,9.207705,45.437226,9.171608,2.849438,2020,03,14,19,03,30,0,0,17,45,8,12,18,1482,905
45.484572,9.180201,45.449027,9.203946,4.364479,2020,03,14,19,03,30,0,0,23,66,16,18,25,1485,905
45.480868,9.194240,45.445633,9.153621,5.038149,2020,03,14,19,03,30,0,0,32,81,23,31,33,1484,905
45.490790,9.175833,45.470724,9.224822,4.423150,2020,03,14,19,03,30,0,0,23,67,17,42,34,1484,905
45.481919,9.166543,45.450765,9.173046,3.500922,2020,03,14,19,03,30,0,0,23,59,19,22,28,1485,906
45.453135,9.162117,45.457474,9.195979,2.684792,2020,03,14,19,03,30,0,0,15,44,16,20,20,1484,906
45.496664,9.184152,45.463946,9.183992,3.637922,2020,03,14,19,03,30,0,0,22,53,14,15,20,1487,906
45.495820,9.145988,45.464591,9.180189,4.377964,2020,03,14,19,03,30,0,0,23,67,17,24,20,1487,906
45.454809,9.191750,45.462914,9.162457,2.455904,2020,03,14,19,03,30,0,0,14,38,9,9,13,1488,906
45.472941,9.197476,45.457784,9.151697,3.947734,2020,03,14,19,13,30,0,0,26,62,18,28,24,1488,906
45.467712,9.185628,45.504591,9.179290,4.130218,2020,03,14,19,13,30,0,0,24,61,12,13,23,1487,906
45.467531,9.195901,45.484558,9.171898,2.662065,2020,03,14,19,13,30,0,0,16,42,14,16,15,1485,906
45.459450,9.176557,45.477472,9.164734,2.205765,2020,03,14,19,13,30,0,0,15,35,10,14,15,1489,910
45.473352,9.164091,45.482384,9.197498,2.791463,2020,03,14,19,13,30,0,0,18,46,12,13,14,1486,910
45.480518,9.168139,45.450345,9.187347,3.674116,2020,03,14,19,13,30,0,0,21,59,15,16,22,1486,910
45.475643,9.171053,45.474548,9.200338,2.286545,2020,03,14,19,13,30,0,0,18,35,11,13,21,1489,910
45.451557,9.182052,45.503656,9.164984,5.943742,2020,03,14,19,13,30,0,0,36,97,22,26,22,1487,913
45.476620,9.184700,45.503528,9.215218,3.822317,2020,03,14,19,13,30,0,0,24,60,18,21,32,1487,913
45.453690,9.188420,45.479757,9.195358,2.948441,2020,03,14,19,13,30,0,0,19,45,12,15,18,1492,913
45.481659,9.186101,45.459151,9.203209,2.835986,2020,03,14,19,23,30,0,0,19,48,14,19,31,1488,913
45.473372,9.195426,45.478309,9.167766,2.225342,2020,03,14,19,23,30,0,0,14,36,8,17,14,1488,915
45.474880,9.190936,45.450764,9.178822,2.842999,2020,03,14,19,23,30,0,0,21,46,15,20,22,1489,915
45.475362,9.155720,45.450870,9.179398,3.290254,2020,03,14,19,23,30,0,0,19,53,14,18,15,1486,915
45.490371,9.220673,45.476591,9.182128,3.372933,2020,03,14,19,23,30,0,0,22,55,16,20,21,1480,915
45.500918,9.185631,45.467157,9.192187,3.788503,2020,03,14,19,23,30,0,0,24,58,18,18,32,1477,916
45.455515,9.148255,45.476784,9.162402,2.609548,2020,03,14,19,23,30,0,0,14,41,8,11,19,1476,916
45.481311,9.206636,45.467691,9.171710,3.115919,2020,03,14,19,23,30,0,0,19,51,15,18,17,1480,916
45.478566,9.176328,45.443892,9.146648,4.496854,2020,03,14,19,23,30,0,0,27,74,17,22,26,1483,916
45.452777,9.166676,45.489806,9.157540,4.178411,2020,03,14,19,23,30,0,0,22,68,14,29,32,1486,920
45.486367,9.148381,45.500098,9.191038,3.658605,2020,03,14,19,33,30,0,0,21,74,14,16,19,1484,920
45.506067,9.228789,45.438441,9.215465,7.590737,2020,03,14,19,33,30,0,0,39,115,20,25,23,1484,920
45.457609,9.221439,45.479898,9.197470,3.104074,2020,03,14,19,33,30,0,0,16,52,13,19,18,1486,919
45.486239,9.183790,45.449445,9.179750,4.103221,2020,03,14,19,33,30,0,0,31,66,17,31,34,1484,919
45.485213,9.209809,45.497953,9.174361,3.104973,2020,03,14,19,33,30,0,0,16,51,12,17,15,1482,919
45.461159,9.171767,45.496247,9.187508,4.089883,2020,03,14,19,33,30,0,0,30,68,18,24,28,1484,919
45.465416,9.163397,45.486712,9.175985,2.563232,2020,03,14,19,33,30,0,0,20,44,12,16,17,1485,918
45.501730,9.229503,45.442737,9.153526,8.838592,2020,03,14,19,33,30,0,0,47,137,31,33,33,1484,918
45.443683,9.147419,45.456298,9.227083,6.370370,2020,03,14,19,33,30,0,0,33,97,17,18,25,1485,918
45.497535,9.170735,45.458761,9.226790,6.138917,2020,03,14,19,33,30,0,0,33,103,20,24,24,1484,918
45.468187,9.200147,45.483983,9.175526,2.601869,2020,03,14,19,43,30,0,0,15,41,0,16,21,1487,915
45.456583,9.170625,45.463484,9.223338,4.182036,2020,03,14,19,43,30,0,0,22,64,16,22,18,1487,915
45.450576,9.167135,45.491602,9.180837,4.685109,2020,03,14,19,43,30,0,0,30,73,18,19,28,1489,915
45.481115,9.163811,45.465284,9.148657,2.120038,2020,03,14,19,43,30,0,0,15,35,8,9,13,1492,915
45.463607,9.162511,45.500721,9.191238,4.695209,2020,03,14,19,43,30,0,0,29,75,19,19,22,1491,916
45.476843,9.176749,45.471042,9.204879,2.286169,2020,03,14,19,43,30,0,0,15,35,9,11,23,1492,916
45.471062,9.162020,45.445711,9.202947,4.258405,2020,03,14,19,43,30,0,0,24,68,15,18,20,1498,916
45.477493,9.184914,45.495852,9.166416,2.499255,2020,03,14,19,43,30,0,0,17,43,7,12,26,1498,916
45.464480,9.189172,45.482151,9.150865,3.575148,2020,03,14,19,43,30,0,0,21,57,14,24,29,1493,916
45.466046,9.169486,45.482574,9.191216,2.499572,2020,03,14,19,43,30,0,0,18,41,13,17,18,1492,917
45.475074,9.195698,45.477867,9.160989,2.723896,2020,03,14,19,53,35,0,0,16,43,10,18,22,1495,917
45.491837,9.170003,45.458905,9.164535,3.686430,2020,03,14,19,53,35,0,0,20,59,13,19,19,1494,917
45.453996,9.209424,45.462358,9.183010,2.260169,2020,03,14,19,53,35,0,0,15,37,11,12,11,1497,917
45.478256,9.225167,45.458396,9.198072,3.056174,2020,03,14,19,53,35,0,0,19,52,12,17,15,1497,920
45.501908,9.188306,45.459294,9.171209,4.922139,2020,03,14,19,53,35,0,0,27,74,22,23,31,1495,920
45.439751,9.163330,45.453762,9.190830,2.651205,2020,03,14,19,53,35,0,0,18,46,10,18,12,1496,920
45.469252,9.194058,45.505819,9.225930,4.764852,2020,03,14,19,53,35,0,0,26,73,17,21,21,1494,920
45.490450,9.221778,45.440134,9.147517,8.052049,2020,03,14,19,53,35,0,0,43,126,27,31,32,1495,923
45.455442,9.214727,45.448153,9.161574,4.224433,2020,03,14,19,53,35,0,0,23,64,14,18,18,1499,923
45.455197,9.151913,45.480974,9.150165,2.869373,2020,03,14,19,53,35,0,0,14,47,10,10,21,1496,923
